Folder,Data_Source,Code,Name,Latitude,Longitude,COMID_v1,COMID_v2,Bias Corrected,Corrected Variability,Corrected Correlation,Corrected KGE
South_America,Colombia,23067080,CHARCO LARGO  - AUT [23067080],5.25625,-74.34625,9009627,610382505,1.028798481,0.926972484,0.644158188,0.635602187
South_America,Colombia,23067090,PARAISO EL [23067090],5.231279,-74.293526,9009558,610371946,0.960208381,0.912700179,0.115084963,0.109899301
South_America,Colombia,23077020,PUENTE FERROCARRIL [23077020],6.027917,-74.637917,9007721,610254858,0.953141308,1.16086776,0.396097674,0.3732846
South_America,Colombia,23077030,PUERTO PERALES [23077030],5.983282,-74.598137,9007781,610384222,1.012645328,0.999968956,0.639285601,0.639064018
South_America,Colombia,23077050,SAN FERNANDO P [23077050],5.887948,-74.623526,9007966,610408867,1.0201605,0.949966958,0.53881999,0.535676027
South_America,Colombia,23087150,PUENTE REAL  - AUT [23087150],6.141421,-75.390137,9007519,610299731,1.00231412,0.942949506,0.547594379,0.544005526
South_America,Colombia,23087160,CARAMANTA  - AUT [23087160],6.507917,-74.865208,9006931,610283869,0.996128028,0.918522763,0.07108569,0.067511219
South_America,Colombia,23087180,SIRPES LOS [23087180],6.372525,-75.169836,9006988,610259236,1.062033329,0.872500327,0.132543275,0.121031587
South_America,Colombia,23087190,LA GARRUCHA - AUT [23087190],5.998683,-74.93875,9007823,610334940,0.952490174,1.052441636,0.364303209,0.360376893
South_America,Colombia,23087200,PAILANIA [23087200],5.972532,-75.127276,9007825,610305020,0.994608405,0.985815956,0.312138479,0.311971128
South_America,Colombia,23087210,CANTERAS - AUT [23087210],6.280417,-74.677083,9007255,610345482,1.024254485,0.970644418,0.466812722,0.465454675
South_America,Colombia,23087230,PUERTO BELLO  - AUT [23087230],6.209921,-74.617304,9007305,610382446,1.022723519,0.932720099,0.562670748,0.556942647
South_America,Colombia,23087260,COLTEPUNTO RNS 19 [23087260],6.170417,-75.367083,9007415,610246932,0.98049274,0.966510364,0.3568695,0.355702763
South_America,Colombia,23087300,CASAMIA [23087300],6.140143,-75.386748,9007519,610315573,1.014278806,0.939635347,0.43596582,0.43256513
South_America,Colombia,23087660,PUENTE LA FERIA  - AUT [23087660],6.170077,-75.348053,9007382,610311170,1.013622111,0.823366547,0.180361973,0.161434895
South_America,Colombia,23087670,RIOTEX [23087670],6.182083,-75.36625,9007356,610263648,0.980453955,0.976716444,0.448509478,0.447672228
South_America,Colombia,23087830,FRESERA LA [23087830],6.197671,-75.344276,9007331,610313808,1.008881263,0.985411572,0.618081556,0.61769986
South_America,Colombia,23097030,PUERTO BERRIO - AUT [23097030],6.484172,-74.409733,9006790,610373631,1.001801172,1.011479655,0.70604707,0.705817486
South_America,Colombia,23097040,PUERTO INMARCO [23097040],6.219198,-74.578952,9007292,610399167,1.007909524,0.989249328,0.666040984,0.665774384
South_America,Colombia,23097050,PUERTO SUIZA [23097050],6.24125,-74.55125,9007292,610399167,0.987295127,0.995860785,0.453886999,0.453723552
South_America,Colombia,23107020,LA BODEGA - AUT [23107020],6.70375,-74.397917,9006475,610334896,0.985753533,0.938716899,0.330095557,0.327147458
South_America,Colombia,23107030,MASCOTA LA [23107030],6.640417,-74.875417,9006507,610310261,0.989087768,0.959102963,0.431658399,0.430084375
South_America,Colombia,23107040,VEGACHI [23107040],6.770868,-74.807276,9006276,610308493,0.989699818,0.963991948,0.39317605,0.392021398
South_America,Colombia,23117030,EL TAGUAL - AUT [23117030],6.731007,-74.169942,9006373,610376256,1.014769654,1.019068666,0.766755363,0.765511583
South_America,Colombia,23127010,BORBUR  - AUT [23127010],5.650417,-74.062917,9008546,610286563,1.015999948,1.010314219,0.677098258,0.676537612
South_America,Colombia,23127050,BARREDERO FINCA [23127050],6.645577,-74.065417,9006586,610379781,0.979397861,0.99011965,0.222964604,0.22262874
South_America,Colombia,23127060,SANTA ROSA  - AUT [23127060],6.290866,-74.109776,9007238,610355163,0.960146711,1.029690979,0.307320795,0.305540267
South_America,Colombia,23127070,ANGUSTIAS LAS [23127070],6.164616,-74.110192,9007398,610324372,1.023864647,0.963189995,0.620644901,0.618116786
South_America,Colombia,23147020,PUENTE FERROCARRIL [23147020],6.77125,-73.942917,9006357,610363934,1.003907988,0.901368889,0.500516237,0.490856211
South_America,Colombia,23147030,TENERIFE DELICIAS [23147030],6.864618,-73.776859,9006076,610340168,0.996765432,0.949943039,0.521894792,0.519270605
South_America,Colombia,23147040,AYACUCHO - AUT [23147040],6.856698,-73.778105,9006076,610340168,1.006932368,0.94618573,0.392694282,0.390275251
South_America,Colombia,23157030,BARRANCABERMEJA  - AUT [23157030],7.058354,-73.887917,9005705,610341036,0.988998793,1.021629831,0.75200625,0.750821799
South_America,Colombia,23157080,MALDONADO [23157080],7.202676,-73.936859,9005635,610352469,1.033714082,0.91473286,0.732834419,0.717538371
South_America,Colombia,23167010,PENAS BLANCAS [23167010],6.952083,-73.947917,9005895,610385043,0.994600269,1.013944207,0.716896772,0.716502141
South_America,Colombia,23177010,BAGRE EL [23177010],7.131286,-74.043526,9005578,610338391,1.023192469,0.89181311,0.7103198,0.68990822
South_America,Colombia,23177040,BELLAVISTA [23177040],7.30375,-74.032083,9005276,610354225,0.998178407,0.99371071,0.831705918,0.83157859
South_America,Colombia,23187010,PUERTO WILCHES [23187010],7.344161,-73.91375,9005167,610360380,0.995343574,0.99668192,0.773939701,0.773867405
South_America,Colombia,23187060,VIJAGUAL [23187060],7.848037,-73.820417,9004309,610349790,1.110259788,0.947126077,0.87382231,0.824290916
South_America,Colombia,23187110,COQUERA LA [23187110],7.247954,-73.926859,9005418,610376225,0.993232553,1.015450941,0.826682347,0.825863448
South_America,Colombia,23187120,BADILLO [23187120],7.973568,-73.866942,9004066,610357701,1.011523547,0.982884168,0.754054526,0.753190519
South_America,Colombia,23187250,PORVENIR [23187250],7.531288,-73.593526,9004838,610271488,0.961076148,0.997327114,0.237634978,0.236637284
South_America,Colombia,23187280,SITIO NUEVO [23187280],7.783725,-73.80375,9004355,610338352,1.004029614,0.992289264,0.796582784,0.796396815
South_America,Colombia,23187290,RETIRADA LA [23187290],7.548697,-73.555364,9004839,610338369,1.028594875,0.950832679,0.185724641,0.183740573
South_America,Colombia,23187300,TOPACIO EL [23187300],7.505417,-73.509817,9004941,610338369,1.015843644,1.009006902,0.153942438,0.153746171
South_America,Colombia,23197070,SAN RAFAEL MIRA 8 [23197070],7.597955,-73.626859,9004839,610338369,1.087500316,0.924327265,0.216490541,0.207996376
South_America,Colombia,23197130,PUENTE SARDINAS - AUT [23197130],7.288453,-73.151862,9005397,610267979,1.103786098,0.954972958,0.177842886,0.170095603
South_America,Colombia,23197270,PUENTE PANEGA [23197270],7.339065,-73.000192,9005274,610238058,1.027926392,0.904205785,0.28036086,0.273476148
South_America,Colombia,23197290,CAFE MADRID [23197290],7.167917,-73.145417,9005476,610307589,1.016633496,0.957598691,0.028777236,0.027709816
South_America,Colombia,23197370,SAN RAFAEL [23197370],7.571705,-73.572276,9004839,610338369,0.994912188,0.977133335,0.163113371,0.162785571
South_America,Colombia,23197400,ANGOSTURAS [23197400],7.333232,-73.341026,9005176,610335738,0.97979107,1.04353502,-0.001962944,-0.003111878
South_America,Colombia,23197410,HOYO EL [23197410],7.682678,-73.519081,9004607,610257398,0.977819393,0.986642819,0.256388554,0.255937922
South_America,Colombia,23197430,CONQUISTADOR EL [23197430],6.987397,-73.051304,9005867,610280319,1.02131431,0.948914109,-0.018846861,-0.020349447
South_America,Colombia,23197690,PALOGORDO - AUT [23197690],6.96375,-73.13375,9005867,610281201,0.978820568,0.973299104,0.073682745,0.073056009
South_America,Colombia,23197700,MAJADAS - AUT [23197700],7.160407,-73.092926,9005496,610285587,0.993050185,0.940363174,0.209428454,0.207151831
South_America,Colombia,23207010,PALMASORIANO [23207010],8.060417,-74.087917,9003891,610259135,0.997659076,0.774776257,0.374705947,0.335376899
South_America,Colombia,23207040,SAN PABLO RIO MAGDALENA  - AUT [23207040],7.481382,-73.91375,9004917,610364770,1.006855199,0.98895839,0.655616884,0.655371735
South_America,Colombia,23207050,NOBLEZA LA [23207050],8.514001,-73.88375,9003238,610307508,1.003038512,0.928370757,0.645353096,0.638179039
South_America,Colombia,23207060,RIO VIEJO [23207060],8.581293,-73.843526,9003152,610312784,1.019531225,0.968201644,0.654545314,0.65253555
South_America,Colombia,23207070,SOCORRO EL [23207070],8.079583,-73.907083,9003867,610244174,1.079693427,0.845484608,0.688697011,0.643439206
South_America,Colombia,23217020,GAMARRA [23217020],8.31932,-73.756415,9003537,610333929,1.040858092,0.913639081,0.765917928,0.747171978
South_America,Colombia,23217030,EL CONTENTO [23217030],8.222917,-73.777083,9003692,610333929,1.01648569,0.949098902,0.74505137,0.739497594
South_America,Colombia,23217040,AGUAS CLARAS [23217040],8.264625,-73.610192,9003563,610227442,0.968933171,0.995430889,0.283911349,0.2832232
South_America,Colombia,23217050,YEGUERITA [23217050],8.297959,-73.593526,9003563,610227439,0.972031828,1.126742913,0.38678973,0.373204324
South_America,Colombia,23217060,LA GLORIA[23217060],8.614932,-73.802432,9003209,610312783,1.007772839,0.99597406,0.798637921,0.798447743
South_America,Colombia,23217070,YEGUERITA 2 [23217070],8.361015,-73.582692,9003563,610207197,0.849538285,1.212322877,0.288922693,0.242800773
South_America,Colombia,23217080,GAMARRA - AUT [23217080],8.282083,-73.752917,9003537,610333929,0.889871665,1.02282335,0.740807361,0.717458004
South_America,Colombia,24017150,LA BOYERA AUT,5.260513,-73.936459,9009238,610357861,0.982551286,0.990977505,0.271639827,0.27137499
South_America,Colombia,24017570,SAN BENITO [24017570],6.118738,-73.492928,9007475,610376293,0.993525796,1.011976175,0.634377445,0.634124069
South_America,Colombia,24017580,JUSTO PASTOR GOMEZ [24017580],6.23375,-73.307917,9007432,610343727,0.998533457,1.008367115,0.391463174,0.391403887
South_America,Colombia,24017590,PUENTE NACIONAL - AUT [24017590],5.872917,-73.677917,9007998,610378948,1.014243853,1.011041886,0.72684647,0.726252559
South_America,Colombia,24017600,MONIQUIRA  - AUT [24017600],5.877531,-73.579776,9008365,610375428,0.998648431,1.021983418,0.654826604,0.654124631
South_America,Colombia,24017610,BOQUERON [24017610],5.328744,-73.699578,9009213,610380740,0.676726975,1.871882618,0.440806056,-0.085072632
South_America,Colombia,24017620,INFIERNO EL [24017620],5.589583,-73.512917,9008667,610363126,1.043670877,0.974191758,0.401455144,0.399309435
South_America,Colombia,24017640,LA CEIBA - AUT [24017640],6.448751,-73.307083,9006851,610356913,1.006077741,0.985688712,0.610020772,0.60971094
South_America,Colombia,24017650,PLAYA LA [24017650],6.494187,-73.283313,9006770,610341950,0.992896616,0.988748277,0.606030555,0.605805907
South_America,Colombia,24017710,MAMARUCO [24017710],6.114642,-73.495417,9007475,610376293,1.046417363,0.944286814,0.629904191,0.622866816
South_America,Colombia,24017740,PUENTE CHACON  - AUT [24017740],5.67875,-73.542917,9008396,610322639,0.910152086,1.221527143,0.640932631,0.56863438
South_America,Colombia,24017820,BOCATOMA [24017820],5.677947,-73.495192,9008396,610302399,0.958471514,1.170297538,0.109877023,0.092781845
South_America,Colombia,24017830,SUTAMARCHAN [24017830],5.620417,-73.61125,9008596,610377203,1.013967461,0.972908229,0.452960936,0.452112428
South_America,Colombia,24027010,SAN GIL [24027010],6.547917,-73.127083,9006771,610341071,1.005300812,1.011765585,0.522895541,0.522721054
South_America,Colombia,24027030,NEMIZAQUE [24027030],6.229583,-73.17125,9007442,610344607,1.03361319,0.980695656,0.483538023,0.482085453
South_America,Colombia,24027040,PUENTE CABRA [24027040],6.529583,-73.00875,9006779,610268028,1.000210358,0.974581664,0.555021018,0.55429558
South_America,Colombia,24027050,PUENTE LLANO [24027050],6.285395,-73.12625,9007182,610334044,0.955139446,1.107769072,0.418030486,0.406438581
South_America,Colombia,24027060,PUENTE ARCO [24027060],6.478771,-73.073771,9006858,610316431,1.018520591,0.998546528,0.603138305,0.602703725
South_America,Colombia,24027070,MERIDA - AUT [24027070],6.44375,-73.15375,9007134,610331393,1.000077233,0.992581192,0.515460118,0.515403321
South_America,Colombia,24027080,AVENTINO EL [24027080],6.49795,-73.126859,9006771,610341071,1.012066856,0.985990634,0.546453385,0.546076655
South_America,Colombia,24027090,PUENTE CARRETERA [24027090],6.614617,-73.076859,9006654,610284743,0.905977902,0.965355039,0.061286056,0.055953233
South_America,Colombia,24037020,COPA LA [24037020],5.577141,-73.21897,9008732,610344645,1.031289351,0.883541888,0.082910394,0.075016292
South_America,Colombia,24037030,EL PALO - AUT [24037030],5.668808,-73.220417,9008503,610392160,0.926075422,1.03999347,0.238057686,0.233435971
South_America,Colombia,24037040,GUICAN [24037040],6.46125,-72.422083,9006838,610182670,1.076293031,0.892703329,0.16484268,0.154529154
South_America,Colombia,24037070,MAGUNCIA [24037070],5.739836,-73.209748,9008237,610317355,0.836625804,1.367267859,0.530432271,0.381881355
South_America,Colombia,24037080,LA GRUTA  - AUT [24037080],5.565889,-73.056479,9008715,610283927,0.965758481,0.937486165,0.354249373,0.350327518
South_America,Colombia,24037090,SAN RAFAEL [24037090],5.708755,-73.241245,9008665,610404477,0.97208996,1.046105111,0.469900265,0.467167587
South_America,Colombia,24037100,VEGAS LAS [24037100],5.807083,-73.070417,9008174,610320870,1.023743883,0.849753818,0.248388493,0.233150899
South_America,Colombia,24037120,LA VEGA [24037120],5.586706,-72.993956,9008694,610318247,0.937805196,1.013981691,0.262912787,0.260161341
South_America,Colombia,24037130,LA REFORMA [24037130],5.74875,-73.189583,9008238,610417676,0.99141801,0.985966314,0.470971721,0.470716036
South_America,Colombia,24037180,DESPUES DEL SIFON [24037180],5.781281,-72.993526,9008234,610413273,0.88377199,0.962451865,0.194743471,0.185532757
South_America,Colombia,24037190,SAN RAFAEL  - AUT [24037190],5.80875,-73.01375,9008234,610411513,0.979384038,0.987448516,0.442402556,0.441880419
South_America,Colombia,24037250,PILAS LAS [24037250],5.664614,-73.276859,9008665,610378080,0.932708314,1.073936255,0.321038582,0.313717735
South_America,Colombia,24037270,CHITICUY [24037270],5.843392,-73.023804,9008120,610304149,1.019686528,0.934756222,0.482793867,0.478323382
South_America,Colombia,24037290,PUENTE CHAMEZA  - AUT [24037290],5.758364,-72.916718,9008223,610420314,1.012214467,0.998905093,0.587010972,0.586828934
South_America,Colombia,24037310,CORRALES [24037310],5.831281,-72.876859,9008085,610336710,0.681389236,1.100716035,0.089971521,0.030562859
South_America,Colombia,24037320,LA SIBERIA [24037320],5.769583,-73.116914,9008238,610406234,1.01940106,0.983607693,0.427299488,0.426736548
South_America,Colombia,24037360,EL JORDAN [24037360],6.73375,-73.096631,9006346,610383295,1.093088931,0.96130834,0.665351251,0.650496955
South_America,Colombia,24037370,MOMPA IZQUIERDO [24037370],6.397947,-72.817053,9007025,610304117,0.955999915,1.075596685,0.429268536,0.422604753
South_America,Colombia,24037380,SAN LUIS [24037380],6.460417,-72.431163,9006838,610235472,0.970277283,0.944740284,0.201575896,0.199114162
South_America,Colombia,24037390,CAPITANEJO [24037390],6.51375,-72.692917,9006835,610367469,0.858758723,1.118069331,0.009057455,-0.007897114
South_America,Colombia,24037410,PUENTE COLORADO [24037410],6.014583,-72.805417,9007770,610319979,0.986470389,0.954933512,0.560549765,0.558037844
South_America,Colombia,24037430,SAN RAFAEL [24037430],5.78982,-73.031847,9008177,610411513,0.941178874,0.900302857,0.451176645,0.439102041
South_America,Colombia,24037460,CAMBULOS LOS [24037460],5.74875,-72.943822,9008234,610413273,0.967326901,0.90035219,0.519743526,0.508427524
South_America,Colombia,24037470,MARLEN [24037470],5.614614,-73.210192,9008732,610378083,0.852176751,0.948160877,0.367346009,0.348240781
South_America,Colombia,24037480,TRINIDAD LA [24037480],5.797917,-73.077083,9008174,610320870,0.996073533,0.918560022,0.157646507,0.153709687
South_America,Colombia,24037490,PUENTE TOTUMO  - AUT [24037490],6.437917,-72.637083,9006848,610305873,1.017468246,0.958598749,0.33494018,0.333423847
South_America,Colombia,24037500,CEPITA [24037500],6.75125,-72.974583,9006440,610351616,0.993083027,0.959299784,0.250984523,0.249847657
South_America,Colombia,24037510,PAZ DE RIO [24037510],5.984583,-72.747083,9007832,610385981,1.009467413,0.965433818,0.258176027,0.257310792
South_America,Colombia,24037580,SAN FRANCISCO [24037580],5.577586,-73.223415,9008732,610364886,1.012177273,0.909144127,0.498908459,0.490592689
South_America,Colombia,24037590,CHORRERA LA [24037590],5.620975,-73.176581,9008519,610326162,1.022999545,0.851245042,0.399182174,0.380613952
South_America,Colombia,24057050,PUENTE COMUNA [24057050],6.989619,-73.388248,9006303,610290882,0.981011378,0.939138003,0.34494233,0.341847053
South_America,Colombia,24057070,PUENTE FERROCARRIL [24057070],7.107397,-73.864915,9005687,610335753,0.972115006,1.274991538,0.325189264,0.270776133
South_America,Colombia,24057090,LLANITO EL [24057090],7.181287,-73.860192,9005503,610294389,1.016857704,1.039038746,0.819402506,0.814463856
South_America,Colombia,24057100,SOGAMOSO RIO ANTES [24057100],7.202359,-73.913193,9005447,610336627,1.023541892,1.004798629,0.83051786,0.828823357
South_America,Colombia,24067010,TABLAZO EL [24067010],7.036841,-73.351026,9005943,610356878,1.038315818,1.007745708,0.719210988,0.716502968
South_America,Colombia,24067020,PUENTE SOGAMOSO - AUT [24067020],7.24375,-73.787917,9005439,610365665,1.002581811,0.996869941,0.617715331,0.6176938
South_America,Colombia,25017010,MONTELIBANO - AUT [25017010],7.98875,-75.41875,9003998,610315460,1.021345989,0.912390838,0.681235303,0.668726777
South_America,Colombia,25017020,SAN PEDRO - AUT [25017020],7.848373,-75.714776,9004322,610297868,0.991121387,0.938484191,0.353523537,0.350542656
South_America,Colombia,25017030,PICA PICA  - AUT [25017030],8.027957,-75.690192,9003945,610311937,1.000675417,0.910286371,0.611345316,0.601124762
South_America,Colombia,25027020,EL BANCO - AUT [25027020],8.988379,-73.979884,9002565,610274918,0.997388401,1.019001449,0.79805297,0.797144193
South_America,Colombia,25027050,MARGENTO  - AUT [25027050],8.033389,-74.960627,9003936,610325138,0.956753411,1.181171275,0.46859922,0.436901352
South_America,Colombia,25027070,PUERTO CORDOBA [25027070],8.05375,-75.342917,9003876,610318976,0.987286341,0.955246081,0.69999662,0.69641051
South_America,Colombia,25027080,GRACIAS A DIOS HACIENDA [25027080],9.188909,-73.591409,9002324,610224747,0.942932043,1.033614366,0.36302062,0.359586533
South_America,Colombia,25027090,LIBRA ARRIBA [25027090],9.328333,-75.1725,9002157,610200978,1.05738408,0.955741199,0.408198704,0.403778105
South_America,Colombia,25027110,SUCRE [25027110],4.0567,-74.697291,9012378,610300454,1.006699474,0.97840003,0.742402794,0.741411984
South_America,Colombia,25027120,MARRALU - AUT [25027120],8.314583,-75.242083,9003631,610304880,1.001846521,0.954556939,0.76272687,0.758407327
South_America,Colombia,25027140,SALOA [25027140],9.21625,-73.754583,9002285,610298665,0.976190868,1.00087934,0.567341271,0.566685768
South_America,Colombia,25027160,ACHI [25027160],8.557917,-74.54875,9003300,610311906,0.986903357,1.014209044,0.509853391,0.509472613
South_America,Colombia,25027180,SAN ANTONIO [25027180],9.022917,-74.747917,9002496,610322450,0.999714355,0.964301284,0.696384357,0.694292724
South_America,Colombia,25027200,LAS VARAS - AUT [25027200]LAS VARAS,8.388276,-74.55875,9003397,610328637,0.980618812,1.039966677,0.677156352,0.674115071
South_America,Colombia,25027220,SAN MARCOS - AUT [25027220],8.64375,-75.155417,9003011,610271419,0.93343205,1.300310097,0.798679974,0.632376281
South_America,Colombia,25027230,AYAPEL BEIRUT [25027230],8.30875,-75.134583,9003766,610281122,0.70751695,1.802045691,0.950170053,0.144835309
South_America,Colombia,25027270,LAS FLORES [25027270],8.100417,-74.77125,9003786,610339213,0.984187581,1.05484564,0.565211693,0.56148096
South_America,Colombia,25027290,SITIO NUEVO [25027290],9.02125,-74.612917,9002605,610311005,1.029919652,0.945852099,0.795121642,0.785985229
South_America,Colombia,25027320,SAN ROQUE [25027320],9.067963,-74.170192,9002476,610222116,0.949663309,1.221097405,0.653801942,0.586151065
South_America,Colombia,25027330,PENONCITO [25027330],8.982496,-73.951393,9002766,610276688,1.023568404,1.049297843,0.746076587,0.74026389
South_America,Colombia,25027360,ARMENIA [25027360],8.89625,-74.402083,9002669,610281967,0.991686474,1.022279334,0.701043924,0.700099652
South_America,Colombia,25027370,SANTA ANA [25027370],9.318217,-74.584751,9002167,610237940,0.97689401,1.095095593,0.609770342,0.597686385
South_America,Colombia,25027380,EL SUDAN [25027380],8.649583,-74.239583,9002985,610177260,0.972448729,1.180923784,0.432307464,0.403537676
South_America,Colombia,25027390,PALOMAS LAS [25027390],8.828517,-74.180748,9002794,610297801,1.000965089,0.980688385,0.767158838,0.766357374
South_America,Colombia,25027400,ALTO DEL ROSARIO [25027400],8.78901,-74.19599,9002895,610230051,0.981639555,1.085425776,0.589023175,0.579837389
South_America,Colombia,25027410,REGIDOR [25027410],8.668778,-73.817889,9002953,610296940,1.006594242,0.993591142,0.79760851,0.797399722
South_America,Colombia,25027420,VICTORIA LA [25027420],8.944583,-74.21375,9002606,610204524,0.989391315,1.061190767,0.604287697,0.599444035
South_America,Colombia,25027450,PLATO MAGDALENA [25027450],9.785745,-74.816026,9001418,610237911,0.997971882,0.99956147,0.656706303,0.656700032
South_America,Colombia,25027490,LAS AGUADAS [25027490],8.952083,-74.059848,9002607,610297801,1.000074988,1.010569106,0.814768573,0.814467272
South_America,Colombia,25027500,MAJAGUAL [25027500],8.527083,-74.63125,9003185,610219507,0.96740327,1.058865929,0.708687692,0.701017383
South_America,Colombia,25027510,CERRITOS LOS [25027510],8.849878,-74.27897,9002765,610217727,0.994847524,1.067936011,0.537052586,0.532066076
South_America,Colombia,25027520,OREJERO [25027520],8.982083,-74.735417,9002573,610228281,0.980548081,0.985485586,0.541818922,0.541176564
South_America,Colombia,25027530,BARBOSA [25027530],9.04375,-74.652917,9002605,610303077,1.004708,0.990855345,0.808317092,0.80804134
South_America,Colombia,25027550,ALGARROBAL [25027550],9.152083,-74.051183,9002292,610229149,0.984726834,1.055941595,0.510387658,0.506965542
South_America,Colombia,25027580,GUAYMARAL [25027580],9.100417,-74.604385,9002378,610259074,1.003226212,1.018243604,0.597760458,0.597334025
South_America,Colombia,25027590,CAIMANCITO [25027590],9.569105,-73.804915,9001771,610249363,0.946294217,1.151973223,0.729794405,0.685371274
South_America,Colombia,25027610,GIRASOL HACIENDA [25027610],8.914629,-74.143526,9002720,610297801,0.954805999,1.321133636,0.860759545,0.647073359
South_America,Colombia,25027620,CHAPETONA LA [25027620],8.885462,-73.979359,9002913,610266127,0.932676747,1.184857216,0.686743585,0.630088939
South_America,Colombia,25027630,RIO NUEVO [25027630],8.80375,-74.262048,9002794,610297801,0.998048507,0.988657776,0.759515758,0.759240525
South_America,Colombia,25027640,TRES CRUCES [25027640],8.70281,-74.51875,9002988,610297817,0.996836259,1.0214667,0.685421005,0.684673546
South_America,Colombia,25027680,MAGANGUE [25027680],9.245417,-74.740417,9002185,610302185,0.998810345,0.980900433,0.738241909,0.737543324
South_America,Colombia,25027690,PUENTE PEATONAL [25027690],9.17125,-75.022917,9002250,610257306,0.951016264,1.084758268,0.240828189,0.234542484
South_America,Colombia,25027700,CHIQUICERA LA [25027700],8.285736,-75.520192,9003532,610269682,0.969439332,1.001034755,0.365041307,0.364305446
South_America,Colombia,25027710,CULEBRERA LA [25027710],9.178491,-74.924776,9002322,610253786,1.124130531,0.874237852,0.410323709,0.384416834
South_America,Colombia,25027750,SAN MARCOS - AUT [25027750],8.64375,-75.155417,9003011,610271419,0.875215485,1.103922567,0.785278543,0.730785626
South_America,Colombia,25027760,BEIRUT - AUT [25027760],8.29875,-75.142917,9003766,610281122,0.973408261,1.070092499,0.709143771,0.699637844
South_America,Colombia,25027770,MARRALU - AUT [25027770],8.312917,-75.242083,9003631,610304880,0.877772441,1.054017741,0.856494997,0.80391028
South_America,Colombia,25027880,GALINDO [25027880],8.298017,-74.59365,9003495,610350646,1.004208166,0.969898996,0.758593597,0.756687792
South_America,Colombia,25027890,PUENTE CARRETERA [25027890],9.33875,-73.497083,9002114,610250257,0.887416268,1.243440305,0.549271623,0.475505626
South_America,Colombia,25027910,LA RAYA [25027910],8.342768,-74.572276,9003508,610313679,0.98806826,1.052646948,0.605890577,0.602210728
South_America,Colombia,25027930,COYONGAL [25027930],8.950086,-74.512586,9002605,610311005,1.003627165,0.992799564,0.813345643,0.813171598
South_America,Colombia,25027940,TACAMOCHO [25027940],9.491549,-74.825581,9001905,610265211,0.943213555,1.359348212,0.693229331,0.524117576
South_America,Colombia,25027950,SAN JACINTO [25027950],8.24625,-74.725417,9003571,610350646,1.035634682,0.96209897,0.650955125,0.647099669
South_America,Colombia,25028430,COROZAL [25028430],9.312083,-75.298002,9002156,610159619,0.966242986,1.111530636,0.259923451,0.250805822
South_America,Colombia,25028450,TACAMOCHO I [25028450],9.43125,-74.74125,9001877,610266092,0.892001095,1.067782682,0.674610584,0.650519632
South_America,Colombia,26017020,JULUMITO [26017020],2.469288,-76.644288,9016588,610293793,1.049489592,0.981813333,0.366936772,0.364744913
South_America,Colombia,26017030,BOCATOMA-FLORIDA [26017030],2.424583,-76.517917,9016588,610281479,1.010216635,0.960638249,0.352972368,0.351695686
South_America,Colombia,26017040,PUENTE CARRETERA [26017040],2.445661,-76.524165,9016588,610180275,0.997805067,1.028732801,0.359788867,0.359140666
South_America,Colombia,26017060,PUENTE ARAGON  - AUT [26017060],2.200966,-76.506748,9017195,610213730,0.990321072,1.054336568,0.330496026,0.328224952
South_America,Colombia,26017070,LOMITAS [26017070],2.187244,-76.492026,9017274,610160051,1.005105306,0.971267764,0.410436238,0.409714446
South_America,Colombia,26017110,BOCATOMA-VINAGRE [26017110],2.4143,-76.51897,9016588,610226917,0.958523132,1.006378165,0.11148875,0.110498312
South_America,Colombia,26027050,SALVAJINA LA [26027050],2.94794,-76.710192,9015504,610366804,0.743490058,1.192549834,0.284069975,0.215507431
South_America,Colombia,26027080,TOTORO [26027080],2.510085,-76.415645,9016482,610230431,0.9730976,1.061694544,0.318825017,0.315507989
South_America,Colombia,26027090,CORTIJO EL [26027090],2.621328,-76.368748,9016192,610257704,0.977013486,1.02621449,0.313843895,0.312958677
South_America,Colombia,26027100,PUENTE CARRETERA [26027100],2.62625,-76.52375,9016192,610305226,0.909014824,1.035763649,0.114204756,0.108826305
South_America,Colombia,26027200,PUENTE CARRETERA  - AUT [26027200],2.535859,-76.568929,9016482,610272672,0.942387766,1.006914706,0.167564348,0.16554443
South_America,Colombia,26027210,PUENTE FERROCARRIL [26027210],3.037083,-76.51125,9015091,610303440,0.995198011,0.895740908,0.371690816,0.363081286
South_America,Colombia,26027220,PUENTE CARRETERA [26027220],2.497939,-76.676859,9016588,610313152,0.974278135,0.99543975,0.531450879,0.530723228
South_America,Colombia,26027240,MALVASA [26027240],2.468689,-76.34697,9016482,610230433,0.996001631,0.972214502,0.490783709,0.490010538
South_America,Colombia,26027250,BUENOS AIRES [26027250],3.03875,-76.580417,9015027,610299919,0.988244765,0.936576425,0.435236713,0.431565039
South_America,Colombia,26037010,REMOLINO [26037010],2.514583,-76.83125,9016364,610238351,0.923010957,1.516108711,0.214841668,0.057254477
South_America,Colombia,26037030,PUENTE CARRETERA [26037030],2.477968,-76.726302,9016449,610279713,1.018040765,0.943673319,0.287317935,0.284867922
South_America,Colombia,26047020,BOCAT RIO PALO [26047020],3.065428,-76.352928,9014985,610365918,1.000130131,0.948886568,0.520587411,0.517870318
South_America,Colombia,26047100,CANAL PALO [26047100],3.06875,-76.362829,9014985,610365918,1.005902853,0.816317676,0.155945399,0.136170034
